"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-03-29","0.00",",,T","114.0",",,T",,,,,,,,,"52.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-03-30","0.50",",,T","116.0",",,T",,,,,,,,,"52.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-03-31","0.10",",,T","114.0",",,T",,,,,,,,,"53.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-01","0.00",",,T","111.0",",,T",,,,,,,,,"52.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-02","0.20",",,T","112.0",",,T",,,,,,,,,"53.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-03","0.00",",,T","111.0",",,T",,,,,,,,,"52.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-04","0.00",",,T","111.0",",,T",,,,,,,,,"52.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-05","0.00",",,T","110.0",",,T",,,,,,,,,"52.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-06","0.00",",,T","108.0",",,T",,,,,,,,,"52.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-07","0.00",",,T","107.0",",,T",,,,,,,,,"52.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-08","0.90",",,T","116.0",",,T",,,,,,,,,"54.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-09","0.40",",,T","120.0",",,T",,,,,,,,,"54.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-10","0.00",",,T","115.0",",,T",,,,,,,,,"54.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-11","0.00",",,T","113.0",",,T",,,,,,,,,"54.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-12","0.00",",,T","108.0",",,T",,,,,,,,,"54.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-13","0.00",",,T","107.0",",,T",,,,,,,,,"54.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-14","0.00",",,T","107.0",",,T",,,,,,,,,"54.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-15","0.00",",,T","106.0",",,T",,,,,,,,,"54.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-16","0.00",",,T","103.0",",,T",,,,,,,,,"53.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-17","0.00",",,T","102.0",",,T",,,,,,,,,"53.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-18","0.80",",,T","106.0",",,T",,,,,,,,,"54.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-19","0.10",",,T","103.0",",,T",,,,,,,,,"54.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-20","0.20",",,T","108.0",",,T",,,,,,,,,"54.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-21","0.00",",,T","106.0",",,T",,,,,,,,,"54.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-22","0.00",",,T","105.0",",,T",,,,,,,,,"54.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-23","0.00",",,T","103.0",",,T",,,,,,,,,"54.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-24","0.20",",,T","112.0",",,T",,,,,,,,,"55.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-25","1.20",",,T","120.0",",,T",,,,,,,,,"56.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-26","0.40",",,T","123.0",",,T",,,,,,,,,"56.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-27","1.00",",,T","132.0",",,T",,,,,,,,,"58.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-28","0.50",",,T","131.0",",,T",,,,,,,,,"58.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-29","0.00",",,T","127.0",",,T",,,,,,,,,"58.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-04-30","0.00",",,T","123.0",",,T",,,,,,,,,"58.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-01","0.40",",,T","119.0",",,T",,,,,,,,,"59.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-02","0.00",",,T","117.0",",,T",,,,,,,,,"59.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-03","0.00",",,T","114.0",",,T",,,,,,,,,"59.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-04","0.00",",,T","111.0",",,T",,,,,,,,,"59.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-05","0.00",",,T","107.0",",,T",,,,,,,,,"59.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-06","0.00",",,T","104.0",",,T",,,,,,,,,"58.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-07","0.00",",,T","103.0",",,T",,,,,,,,,"57.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-08","0.20",",,T","102.0",",,T",,,,,,,,,"56.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-09","0.00",",,T","99.0",",,T",,,,,,,,,"56.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-10","0.00",",,T","96.0",",,T",,,,,,,,,"55.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-11","0.00",",,T","92.0",",,T",,,,,,,,,"53.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-12","0.00",",,T","87.0",",,T",,,,,,,,,"51.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-13","0.00",",,T","86.0",",,T",,,,,,,,,"50.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-14","0.00",",,T","84.0",",,T",,,,,,,,,"48.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-15","0.00",",,T","82.0",",,T",,,,,,,,,"47.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-16","0.50",",,T","84.0",",,T",,,,,,,,,"47.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-17","0.50",",,T","87.0",",,T",,,,,,,,,"48.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-18","0.00",",,T","88.0",",,T",,,,,,,,,"47.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-19","0.00",",,T","85.0",",,T",,,,,,,,,"48.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-20","0.00",",,T","83.0",",,T",,,,,,,,,"47.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-21","0.60",",,T","84.0",",,T",,,,,,,,,"48.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-22","0.00",",,T","82.0",",,T",,,,,,,,,"47.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-23","0.00",",,T","78.0",",,T",,,,,,,,,"46.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-24","0.00",",,T","75.0",",,T",,,,,,,,,"44.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-25","0.10",",,T","72.0",",,T",,,,,,,,,"42.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-26","0.00",",,T","71.0",",,T",,,,,,,,,"41.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-27","0.00",",,T","67.0",",,T",,,,,,,,,"39.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-28","0.00",",,T","64.0",",,T",,,,,,,,,"37.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-29","0.00",",,T","59.0",",,T",,,,,,,,,"34.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-30","0.00",",,T","56.0",",,T",,,,,,,,,"32.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-05-31","0.00",",,T","52.0",",,T",,,,,,,,,"29.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-01","0.00",",,T","48.0",",,T",,,,,,,,,"27.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-02","0.00",",,T","44.0",",,T",,,,,,,,,"26.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-03","0.00",",,T","40.0",",,T",,,,,,,,,"23.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-04","0.00",",,T","35.0",",,T",,,,,,,,,"21.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-05","0.00",",,T","31.0",",,T",,,,,,,,,"18.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-06","0.00",",,T","27.0",",,T",,,,,,,,,"16.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-07","0.00",",,T","25.0",",,T",,,,,,,,,"14.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-08","0.00",",,T","21.0",",,T",,,,,,,,,"12.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-09","0.00",",,T","18.0",",,T",,,,,,,,,"9.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-10","0.00",",,T","15.0",",,T","51",",,T","60",",,T","43",",,T","51",",,T","7.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-11","0.10",",,T","10.0",",,T","54",",,T","61",",,T","48",",,T","50",",,T","5.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-12","0.00",",,T","10.0",",,T","41",",,T","50",",,T","29",",,T","35",",,T","5.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-13","0.70",",,T","14.0",",,T","38",",,T","49",",,T","32",",,T","41",",,T","6.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-14","0.00",",,T","9.0",",,T","49",",,T","57",",,T","39",",,T","51",",,T","4.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-15","0.00",",,T","6.0",",,T","56",",,T","64",",,T","48",",,T","54",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-16","0.00",",,T","1.0",",,T","58",",,T","65",",,T","49",",,T","60",",,T","0.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-17","0.00",",,T","0.0",",,T","53",",,T","60",",,T","47",",,T","51",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-18","0.00",",,T","0.0",",,T","55",",,T","63",",,T","47",",,T","56",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-19","0.00",",,T","0.0",",,T","61",",,T","71",",,T","52",",,T","64",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-20","0.00",",,T","0.0",",,T","65",",,T","74",",,T","58",",,T","61",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-21","0.00",",,T","0.0",",,T","65",",,T","74",",,T","57",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-22","0.00",",,T","0.0",",,T","58",",,T","64",",,T","52",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-23","0.00",",,T","0.0",",,T","56",",,T","64",",,T","49",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-24","0.00",",,T","0.0",",,T","58",",,T","66",",,T","50",",,T","55",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-25","0.00",",,T","0.0",",,T","60",",,T","69",",,T","51",",,T","58",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-26","0.00",",,T","0.0",",,T","64",",,T","73",",,T","56",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-27","0.00",",,T","0.0",",,T","60",",,T","65",",,T","54",",,T","55",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-28","0.00",",,T","0.0",",,T","58",",,T","65",",,T","52",",,T","53",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-29","0.00",",,T","0.0",",,T","54",",,T","61",",,T","47",",,T","48",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-06-30","0.00",",,T","0.0",",,T","54",",,T","63",",,T","45",",,T","53",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-01","0.00",",,T","0.0",",,T","60",",,T","70",",,T","50",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-02","0.00",",,T","0.0",",,T","64",",,T","72",",,T","57",",,T","64",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-03","0.00",",,T","0.0",",,T","65",",,T","73",",,T","58",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-04","0.00",",,T","0.0",",,T","67",",,T","75",",,T","59",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-05","0.00",",,T","0.0",",,T","69",",,T","78",",,T","62",",,T","66",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-06","0.00",",,T","0.0",",,T","70",",,T","79",",,T","63",",,T","68",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-07","0.00",",,T","0.0",",,T","69",",,T","76",",,T","62",",,T","67",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-08","0.00",",,T","0.0",",,T","66",",,T","75",",,T","52",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-09","0.00",",,T","0.0",",,T","65",",,T","74",",,T","59",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-10","0.00",",,T","0.0",",,T","63",",,T","71",",,T","54",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-11","0.00",",,T","0.0",",,T","62",",,T","69",",,T","57",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-12","0.00",",,T","0.0",",,T","63",",,T","70",",,T","56",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-13","0.00",",,T","0.0",",,T","62",",,T","72",",,T","55",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-14","0.10",",,T","0.0",",,T","63",",,T","71",",,T","54",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-15","0.00",",,T","0.0",",,T","66",",,T","75",",,T","57",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-16","0.00",",,T","0.0",",,T","66",",,T","74",",,T","60",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-17","0.00",",,T","0.0",",,T","64",",,T","73",",,T","58",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-18","0.00",",,T","0.0",",,T","67",",,T","76",",,T","58",",,T","68",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-19","0.10",",,T","0.0",",,T","65",",,T","72",",,T","60",",,T","61",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-20","0.00",",,T","0.0",",,T","64",",,T","71",",,T","60",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-21","0.00",",,T","0.0",",,T","65",",,T","72",",,T","56",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-22","0.00",",,T","0.0",",,T","65",",,T","73",",,T","57",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-23","0.00",",,T","0.0",",,T","65",",,T","74",",,T","60",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-24","0.40",",,T","0.0",",,T","64",",,T","74",",,T","51",",,T","51",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-25","0.20",",,T","0.0",",,T","54",",,T","61",",,T","50",",,T","53",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-26","0.50",",,T","0.0",",,T","57",",,T","66",",,T","50",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-27","0.00",",,T","0.0",",,T","60",",,T","69",",,T","51",",,T","57",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-28","0.00",",,T","0.0",",,T","59",",,T","66",",,T","53",",,T","58",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-29","0.00",",,T","0.0",",,T","62",",,T","69",",,T","54",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-30","0.00",",,T","0.0",",,T","62",",,T","69",",,T","56",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-07-31","0.00",",,T","0.0",",,T","63",",,T","72",",,T","57",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-01","0.00",",,T","0.0",",,T","66",",,T","74",",,T","60",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-02","0.00",",,T","0.0",",,T","66",",,T","73",",,T","59",",,T","64",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-03","0.00",",,T","0.0",",,T","66",",,T","73",",,T","59",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-04","0.00",",,T","0.0",",,T","64",",,T","70",",,T","58",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-05","0.00",",,T","0.0",",,T","62",",,T","69",",,T","56",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-06","0.00",",,T","0.0",",,T","60",",,T","68",",,T","55",",,T","55",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-07","0.10",",,T","0.0",",,T","57",",,T","63",",,T","48",",,T","49",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-08","0.40",",,T","0.0",",,T","55",",,T","64",",,T","47",",,T","53",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-09","0.20",",,T","0.0",",,T","55",",,T","66",",,T","47",",,T","51",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-10","0.00",",,T","0.0",",,T","58",",,T","67",",,T","50",",,T","57",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-11","0.00",",,T","0.0",",,T","61",",,T","69",",,T","53",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-12","0.00",",,T","0.0",",,T","62",",,T","70",",,T","56",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-13","0.00",",,T","0.0",",,T","60",",,T","67",",,T","49",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-14","0.10",",,T","0.0",",,T","56",",,T","65",",,T","46",",,T","46",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-15","0.00",",,T","0.0",",,T","52",",,T","60",",,T","46",",,T","49",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-16","0.00",",,T","0.0",",,T","55",",,T","64",",,T","46",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-17","0.00",",,T","0.0",",,T","59",",,T","66",",,T","52",",,T","57",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-18","0.60",",,T","0.0",",,T","61",",,T","68",",,T","54",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-19","0.00",",,T","0.0",",,T","62",",,T","70",",,T","55",",,T","58",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-20","0.10",",,T","0.0",",,T","62",",,T","70",",,T","56",",,T","59",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-21","0.00",",,T","0.0",",,T","61",",,T","70",",,T","56",",,T","57",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-22","0.00",",,T","0.0",",,T","58",",,T","66",",,T","49",",,T","52",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-23","0.00",",,T","0.0",",,T","58",",,T","64",",,T","52",",,T","55",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-24","0.00",",,T","0.0",",,T","59",",,T","67",",,T","52",",,T","55",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-25","0.00",",,T","0.0",",,T","61",",,T","69",",,T","54",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-26","0.00",",,T","0.0",",,T","64",",,T","72",",,T","58",",,T","61",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-27","0.00",",,T","0.0",",,T","65",",,T","73",",,T","59",",,T","63",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-28","0.00",",,T","0.0",",,T","66",",,T","74",",,T","60",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-29","0.10",",,T","0.0",",,T","65",",,T","74",",,T","59",",,T","61",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-30","0.10",",,T","0.0",",,T","61",",,T","71",",,T","53",",,T","57",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-08-31","0.00",",,T","0.0",",,T","57",",,T","64",",,T","52",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-01","0.00",",,T","0.0",",,T","59",",,T","67",",,T","53",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-02","0.00",",,T","0.0",",,T","63",",,T","71",",,T","56",",,T","61",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-03","0.00",",,T","0.0",",,T","65",",,T","72",",,T","60",",,T","62",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-04","0.00",",,T","0.0",",,T","66",",,T","73",",,T","61",",,T","65",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-05","0.00",",,T","0.0",",,T","67",",,T","74",",,T","60",",,T","60",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2017-09-06","0.00",",,T","0.0",",,T","64",",,T","72",",,T","57",",,T","60",",,T","0.0",",,T"
